occurrence_no;record_type;reid_no;flags;collection_no;identified_name;identified_rank;identified_no;difference;accepted_name;accepted_attr;accepted_rank;accepted_no;early_interval;late_interval;max_ma;min_ma;ref_author;ref_pubyr;reference_no;phylum;class;order;family;genus;plant_organ;plant_organ2;abund_value;abund_unit;lng;lat;occurrence_comments;collection_name;collection_subset;collection_aka;cc;state;county;latlng_basis;latlng_precision;geogscale;geogcomments;paleomodel;geoplate;paleoage;paleolng;paleolat;cc;protected;direct_ma;direct_ma_error;direct_ma_unit;direct_ma_method;max_ma;max_ma_error;max_ma_unit;max_ma_method;min_ma;min_ma_error;min_ma_unit;min_ma_method;formation;stratgroup;member;stratscale;zone;localsection;localbed;localbedunit;localorder;regionalsection;regionalbed;regionalbedunit;regionalorder;stratcomments;lithdescript;lithology1;lithadj1;lithification1;minor_lithology1;fossilsfrom1;lithology2;lithadj2;lithification2;minor_lithology2;fossilsfrom2;environment;tectonic_setting;geology_comments;assembl_comps;articulated_parts;associated_parts;common_body_parts;rare_body_parts;feed_pred_traces;artifacts;component_comments;pres_mode;preservation_quality;spatial_resolution;temporal_resolution;lagerstatten;concentration;orientation;abund_in_sediment;sorting;fragmentation;bioerosion;encrustation;preservation_comments;collection_type;collection_methods;museum;collection_coverage;collection_size;rock_censused;collectors;collection_dates;collection_comments;taxonomy_comments;research_group;taxon_environment;environment_basis;motility;life_habit;vision;diet;reproduction;ontogeny;ecospace_comments;composition;architecture;thickness;reinforcement;image_no
97744;occ;32026;;7456;Bernaya (Protocypraea) n. sp. mississippiensis;species;335108;;Bernaya (Protocypraea) mississippiensis;;species;335108;Early Campanian;Middle Campanian;83.6;72.2;Groves;1990;57733;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Bernaya (Protocypraea);;;;;-88.703.331;34.257.500;Bernaya (Protocypraea) mississippiensis Groves;MGS 129;;;US;Mississippi;Lee;based on political unit;seconds;outcrop;;gplates;101;mid;-51.61;39.26;US;;;;;;;;;;;;;;Coffee Sand;Selma;;group of beds;Globotruncanita elevata;;;;;;;;;Coffee Sand ranges from the Globotruncanita elevata to Globotruncana ventricosa zone according to Mancini et al. (1996).;;sandstone;;;;;;;;;;marine indet.;;;macrofossils,mesofossils;;;;;;;;body;;;;;;;;;;;;;taxonomic;;;all microfossils;;;;;;;GCP,marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
98090;occ;;;7472;Cypraea gracilis;species;60033;recombined as;Palaeocypraea (Palaeocypraea) corsicanana;;species;60033;Late Campanian;;83.6;72.2;Stephenson;1941;444;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Palaeocypraea (Palaeocypraea);;;;;-96.468.613;32.095.280;Cypraea gracilis Stephenson;USGS 00518;;Bank of Postoak Creek at north edge of Corsicana, Navarro Co.  (See 17012);US;Texas;Navarro;based on political unit;seconds;outcrop;;gplates;101;mid;-60.47;39.47;US;;;;;;;;;;;;;;Nacatoch Sand;;;group of beds;Nostoceras hyatti;;;;;;;;;Stephenson (1941) had this unit as Maastrichtian, Cobban and Kennedy (1995) have updated it to uppermost Campanian via ammonite zonation.;no entry;not reported;;;;;;;;;;marine indet.;;;mesofossils;;;;;;;;body;;;;;;;;;;;;;taxonomic;;USGS;all microfossils;;;;;C.A. White and C. B. Boyle 1887;;GCP,marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
98329;occ;;;7480;Cypraea nuciformis;species;60042;recombined as;Palaeocypraea nuciformis;;species;60042;Maastrichtian;;72.2;66;Stephenson;1941;444;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Palaeocypraea;;;;;-96.308.609;32.588.890;Cypraea nueiformis Stephenson [entered as Cypraea nueiformis];USGS 00761;;Near Kaufman on westward-facing slope of Kings Creek valley, .5 mile from courthouse where wagon road goes down to Kings Creek and along east side of creek for 3 miles south of Kaufman, Kaufman County. (See 7545 below);US;Texas;Kaufman;based on political unit;seconds;outcrop;;gplates;101;mid;-62.52;41.51;US;;;;;;;;;;;;;;Nacatoch Sand;;;group of beds;;;;;;;;;;;no entry;not reported;;;;;;;;;;marine indet.;;;mesofossils;;;;;;;;body;;;;;;;;;;;;;taxonomic;;USGS;all microfossils;;;;;T. W. Stanton 1890;;GCP,marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
98896;occ;;;7503;Cypraea ? gracilis;species;60033;recombined as;Palaeocypraea (Palaeocypraea) corsicanana;;species;60033;Late Campanian;;83.6;72.2;Stephenson;1941;444;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Palaeocypraea (Palaeocypraea);;;;;-96.468.613;32.095.280;Cypraea gracilis Stephenson;USGS 07572;;Calcareous, argillaceous sandstone in public road, 0.6 to 0.8 mile north-east of Chatfield, Navarro County;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101315;occ;;;7788;Cypraeorbis n. sp. bulbus;species;335387;;Cypraeorbis bulbus;;species;335387;Ypresian;;56;48.07;Garvie;1996;495;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Cypraeorbis;;;r;category;-95.378.059;30.875.557;;Joe Taylor Branch, Reklaw FM, TX;;;US;Texas;Milam;based on nearby landmark;seconds;outcrop;Located along the Joe Taylor Branch of the Two-Mile Creek off the Brazos River.;gplates;101;mid;-72.28;36.23;US;;;;;;;;;;;;;;Reklaw;;Marquez Shale;member;;;;;;;;;;;regions of clayey silt alternate with finely laminated sands, glauconite and greensand layers, often with boundaries obscured by contorted bedding. interspersed with the silts are thin shell-rich layers containing corals, bryozoans, molluscs and fish.;siltstone;glauconitic;unlithified;argillaceous;Y;sandstone;;;;Y;marine indet.;;;mesofossils;;;;;;;;body,original calcite;;;;;;;;;;;;;paleoecologic;bulk,surface (in situ),chemical,mechanical,field collection,survey of museum collection;;all microfossils,some macrofossils;;;;;molluscs only;Catagory abundances: a = abundant, c= common, u = uncommon, r = rare.;GCP,marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
101572;occ;;;7789;Cypraeorbis n. sp. bulbus;species;335387;;Cypraeorbis bulbus;;species;335387;Ypresian;;56;48.07;Garvie;1996;495;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Cypraeorbis;;;r;category;-97.315.002;30.110.277;;Ridge Creek, Reklaw FM, TX;;;US;Texas;Bastrop;based on nearby landmark;seconds;outcrop;LOcated along RIdge Creek, and the Colorado River.;gplates;101;mid;-74.51;35.90;US;;;;;;;;;;;;;;Reklaw;;Marquez Shale;member;;;;;;;;;;;regions of clayey silt alternate with finely laminated sands, glauconite and greensand layers, often with boundaries obscured by contorted bedding.  interspersed with the silts are thin shell-rich layers containing corals, bryozoans, molluscs and fish.;siltstone;glauconitic;unlithified;argillaceous;Y;sandstone;;;;Y;marine indet.;;;mesofossils;;;;;;;;body,original calcite;;;;;;;;;;;;;paleoecologic;bulk,surface (in situ),chemical,mechanical,field collection,survey of museum collection;;all microfossils,some macrofossils;;;;;molluscs only;Catagory abundances: a = abundant, c= common, u = uncommon, r = rare.;GCP,marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
101869;occ;;;7791;Gisortia brevis;species;341983;;Gisortia brevis;;species;341983;Selandian;;61.66;59.24;Adegoke;1977;496;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Gisortia;;;1;specimens;3.190.000;6.920.000;Gisortia brevis ewekoroensis;Ewekoro Quarry;;;NG;;;;2;outcrop;The exposure is in Ewekoro, NW of Lagos Nigeria, at the West African Portland Cement Company Limited quarry.;gplates;714;mid;mars.32;-5.75;NG;;;;;;;;;;;;;;Ewekoro;;;group of beds;Globorotalia pusilla pusilla-Morozovella angulata - lower Globorotalia pseudomenardii;;;;;;;;;Globorotalia pusilla pusilla-Morozovella angulata zone and lower part of the Globorotalia pseudomenardii zone (Petters & Olsson, 1979). Overlain by the AKINBO Formation unconformably.;Coquinoidal limestone, sandy at the base (light brown to gray sandy biomicrosparite limestone with few bioclastic fragments), shelly in the middle (massive gray limestone with abundant shells, echinoids and corals, and little terrigenous matter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104036;occ;;;8124;Proadusta brackleshamensis;species;341687;recombined as;Eopustularia brackleshamensis;;species;337369;Lutetian;;48.07;41.03;Tracey et al.;1996;551;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Eopustularia;;;R;category;-0.783333;50.733.334;;Units S1-S9, Selsey Peninsula, West Sussex;;;UK;England;West Sussex;based on nearby landmark;minutes;local area;Located in Southern England on the Selsey Peninsula at Bracklesham Bay;gplates;315;mid;06.janv;43.28;UK;;;;;;;;;;;;;;Selsey;;;;;;S1-S9;;bottom to top;;;;;Part of the Bracklesham Group, above the Marsh Farm Formation.;grey glauconitic clayey and silty sands;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110227;occ;;;8211;Zonaria globosa;species;342272;;Zonaria globosa;;species;342272;Chattian;;27.mars;23.avr;Baldi;1973;528;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Zonaria;;;;;19.083.332;47.500.000;;Pilis-W. Cserhat Region, Hungary;;;HU;;;based on nearby landmark;minutes;;AN area north of Budapest along the Hugarian Czech border;gplates;308;mid;22.79;40.31;HU;;;;;;;;;;;;;;Upper Cyrena;;;group of beds;;;;;;;;;;this area is underlain by a Rupelian Kiscell CLay.;friable, fine grained sandstones and clayey silts, with interbeddings of coarse sand, gravelly sands and clays with plant fossils and brown coal stringers.;sandstone;;poorly lithified;argillaceous;Y;siltstone;;;;Y;lagoonal;;;;;;;;;;;body,cast;;;;;;;;;;;;;paleoecologic;bulk,core,surface (in situ),field collection;;all microfossils,some macrofossils;;;;;molluscs only.;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
133022;occ;;;11117;Cypraea sp.;genus;9724;;Cypraea;;genus;9724;Paleocene;;66;56;Smith;1975;4090;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Cypraea;;;;;-120.689.720;36.602.501;;Lodo Fm (general list);;;US;California;Fresno;based on political unit;seconds;local area;T 15S, R 12E, Secs. 20 & 29. Tumey Hills Quadrangle. Locality located on bluff east of Panoche Rd., 1/4 mi South of Junction between Panoche and Silver Creeks. Stop one on SEPM Field Trip, fall, 1974. Locality ID--LSJU 2073, AKA UCMP A-9717.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133023;occ;;;11117;Gisortia cf. clarki;species;162241;;Gisortia clarki;;species;162241;Paleocene;;66;56;Smith;1975;4090;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Gisortia;;;;;-120.689.720;36.602.501;Gisortia cf. clarki;Lodo Fm (general list);;;US;California;Fresno;based on political unit;seconds;local area;T 15S, R 12E, Secs. 20 & 29. Tumey Hills Quadrangle. Locality located on bluff east of Panoche Rd., 1/4 mi South of Junction between Panoche and Silver Creeks. Stop one on SEPM Field Trip, fall, 1974. Locality ID--LSJU 2073, AKA UCMP A-9717.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200466;occ;;;20816;Archicypraea sp.;genus;9494;;Archicypraea;;genus;9494;Danian;;66;61.66;Pacaud et al.;2000;6432;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Archicypraea;;;;;1.923.000;49.068.001;;Bois-des-Roches, Vigny (MNHN collection);;Reef 2768;FR;;;based on nearby landmark;3;outcrop;;gplates;305;mid;oct.74;37.87;FR;;;;;;;;;;;;;;Calcaire de Vigny;;;group of beds;NP3-4;;;;;;;;;Age based on planktonic foraminifers and calcareous nannoplankton;;"""limestone""";;lithified;;Y;;;;;;reef, buildup or bioherm;;;macrofossils;;;;;;;;body,mold/impression;medium;;;;;;;;;;;;taxonomic;mechanical,field collection,survey of museum collection;MNHN;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
205580;occ;;;22944;Protocypraea sp.;genus;10325;;Protocypraea;;genus;10325;Selandian;;61.66;59.24;Kollmann and Peel;1983;6604;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Protocypraea;;;;;-53.099.998;70.599.998;;Turritellakloft, Agatdalen, Turritellakloft Member, Nugssuaq, Greenland;;;GL;;;based on nearby landmark;minutes;outcrop;;gplates;102;mid;-7.07;59.75;GL;;;;;;;;;;;;;;Agatdal;;Turritellakloft;member;;;;;;;;;;;Sandstone lense;"""shale""";black;lithified;;;sandstone;;lithified;;Y;deltaic indet.;;;macrofossils;;;;;;;;;;;;;;;;;;;;;taxonomic;mechanical,field collection;;some macrofossils;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
205715;occ;;;22943;Palaeocypraea sp.;genus;10233;;Palaeocypraea;;genus;10233;Danian;;66;61.66;Kollmann and Peel;1983;6604;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Palaeocypraea;;;;;-53.105.000;70.583.000;;Sonja Lens, Agatdalen, Nugssuaq;;;GL;;;estimated from map;3;small collection;;gplates;102;mid;-4.32;59.33;GL;;;;;;;;;;;;;;Agatdal;;Sonja;bed;;;;;;;;;;The lens was originally 7 m long and 0.7m thick but was completely excavated by Rosenkrantz and his co-workers. Most fossil groups indicate a Paleocene (Late Danian) age for the formation (Fig. 16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205716;occ;;;22943;Palaeocypraea ? sp.;genus;10233;;Palaeocypraea;;genus;10233;Danian;;66;61.66;Kollmann and Peel;1983;6604;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Palaeocypraea;;;;;-53.105.000;70.583.000;;Sonja Lens, Agatdalen, Nugssuaq;;;GL;;;estimated from map;3;small collection;;gplates;102;mid;-4.32;59.33;GL;;;;;;;;;;;;;;Agatdal;;Sonja;bed;;;;;;;;;;The lens was originally 7 m long and 0.7m thick but was completely excavated by Rosenkrantz and his co-workers. Most fossil groups indicate a Paleocene (Late Danian) age for the formation (Fig. 16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205717;occ;;;22943;Protocypraea sp.;genus;10325;;Protocypraea;;genus;10325;Danian;;66;61.66;Kollmann and Peel;1983;6604;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Protocypraea;;;;;-53.105.000;70.583.000;;Sonja Lens, Agatdalen, Nugssuaq;;;GL;;;estimated from map;3;small collection;;gplates;102;mid;-4.32;59.33;GL;;;;;;;;;;;;;;Agatdal;;Sonja;bed;;;;;;;;;;The lens was originally 7 m long and 0.7m thick but was completely excavated by Rosenkrantz and his co-workers. Most fossil groups indicate a Paleocene (Late Danian) age for the formation (Fig. 16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205719;occ;;;22943;Zonaria sp.;genus;10704;;Zonaria;;genus;10704;Danian;;66;61.66;Kollmann and Peel;1983;6604;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Zonaria;;;;;-53.105.000;70.583.000;;Sonja Lens, Agatdalen, Nugssuaq;;;GL;;;estimated from map;3;small collection;;gplates;102;mid;-4.32;59.33;GL;;;;;;;;;;;;;;Agatdal;;Sonja;bed;;;;;;;;;;The lens was originally 7 m long and 0.7m thick but was completely excavated by Rosenkrantz and his co-workers. Most fossil groups indicate a Paleocene (Late Danian) age for the formation (Fig. 16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
284157;occ;;;27021;Bernaya meunieri;species;343044;subjective synonym of;Lyncina amygdalina;;species;341786;Thanetian;;59.24;56;Krach;1963;7472;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Lyncina;;;1;specimens;21.966.667;49.766.666;Cypraea (Bernayia) meunieri;Blizne conglomerates, Middle Carpathians;;KT loc. 435;PL;;;based on nearby landmark;minutes;local area;several localiteies situated on the southern slope of the hill Rynki;gplates;305;mid;26.47;39.34;PL;;;;;;;;;;;;;;Czarnorzeki Beds;;Upper;member;;;;;;;;;;Dated by Szechura, J., and Pozaryska, K. (1974). “Foraminiferida from the Paleocene of Polish carpathians (Babica Clays).” Palaeontologica Polonica, 31, 1-142. as upper Paleocene;Conglomeratic sandstone\r\nDeposition in shallow water and transported into flysch basin;sandstone;;poorly lithified;;;conglomerate;;poorly lithified;;Y;shallow subtidal indet.;deep ocean basin;;macrofossils;;;;;;;;body;poor;;;;;random;;;;;;;taxonomic;mechanical,field collection,survey of museum collection;;;;;;;Corals and bivalves associated but not described;Only gastropods included;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
284190;occ;;;27020;Bernaya meunieri;species;343044;subjective synonym of;Lyncina amygdalina;;species;341786;Thanetian;;59.24;56;Krach;1963;7472;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Lyncina;;;2;specimens;21.966.667;49.766.666;Cypraea (Bernayia) meunieri;Blizne, Middle Carpathians;;KT loc. 435;PL;;;based on nearby landmark;minutes;local area;several localiteies situated on the southern slope of the hill Rynki;gplates;305;mid;26.47;39.34;PL;;;;;;;;;;;;;;Czarnorzeki Beds;;Upper;member;;;;;;;;;;Dated by Szechura, J., and Pozaryska, K. (1974). “Foraminiferida from the Paleocene of Polish carpathians (Babica Clays).” Palaeontologica Polonica, 31, 1-142. as upper Paleocene;Clayey intercalations between thickly bedded sandstone.\r\nDeposition in shallow water and transported into flysch basin by mud flows;sandstone;;poorly lithified;;;claystone;;poorly lithified;;Y;shallow subtidal indet.;deep ocean basin;;macrofossils;;;;;;;;body;medium;;;;;random;;;;;;;taxonomic;mechanical,field collection,survey of museum collection;;;;;;;Corals and bivalves associated but not described;Only gastropods included;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
284191;occ;;;27020;Cypraea sp.;genus;9724;;Cypraea;;genus;9724;Thanetian;;59.24;56;Krach;1963;7472;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Cypraea;;;1;specimens;21.966.667;49.766.666;sp. ind. 2;Blizne, Middle Carpathians;;KT loc. 435;PL;;;based on nearby landmark;minutes;local area;several localiteies situated on the southern slope of the hill Rynki;gplates;305;mid;26.47;39.34;PL;;;;;;;;;;;;;;Czarnorzeki Beds;;Upper;member;;;;;;;;;;Dated by Szechura, J., and Pozaryska, K. (1974). “Foraminiferida from the Paleocene of Polish carpathians (Babica Clays).” Palaeontologica Polonica, 31, 1-142. as upper Paleocene;Clayey intercalations between thickly bedded sandstone.\r\nDeposition in shallow water and transported into flysch basin by mud flows;sandstone;;poorly lithified;;;claystone;;poorly lithified;;Y;shallow subtidal indet.;deep ocean basin;;macrofossils;;;;;;;;body;medium;;;;;random;;;;;;;taxonomic;mechanical,field collection,survey of museum collection;;;;;;;Corals and bivalves associated but not described;Only gastropods included;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
284292;occ;;;27018;Cypraea sp.;genus;9724;;Cypraea;;genus;9724;Thanetian;;59.24;56;Krach;1963;7472;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Cypraea;;;6;specimens;21.900.000;49.916.668;sp. ind. 1;Babica, Middle Carpathians;;KT loc. 435;PL;;;based on nearby landmark;minutes;outcrop;;gplates;305;mid;26.41;39.49;PL;;;;;;;;;;;;;;Babica Beds;;Babica Clays;member;;;;;;;;;;Dated by Szechura, J., and Pozaryska, K. (1974). “Foraminiferida from the Paleocene of Polish carpathians (Babica Clays).” Palaeontologica Polonica, 31, 1-142. as upper Paleocene;The Babica Clays (50 m thick) exhibit great faciesl varaibility. They consist of loose sands, sandstones, conglomerates, shales, sometimes marls and the so-called Babica Clays with exotics. The latter form several lenses up to 10 m thick in the upper part of the Babica Beds. \r\nDeposition in shallow water and transported into flysch basin by mud flows;claystone;;poorly lithified;;Y;sandstone;;poorly lithified;;;shallow subtidal indet.;deep ocean basin;;macrofossils;;;;;;;;body;good;;;;;;;;;;;;taxonomic;mechanical,field collection,survey of museum collection;;;;;;;Corals and bivalves associated but not described;Only gastropods included;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
284393;occ;;;27019;Bernaya meunieri;species;343044;subjective synonym of;Lyncina amygdalina;;species;341786;Thanetian;;59.24;56;Krach;1963;7472;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Lyncina;;;4;specimens;21.933.332;49.766.666;;Plosina, Middle Carpathians;;KT loc. 435;PL;;;based on nearby landmark;minutes;outcrop;;gplates;305;mid;26.44;39.34;PL;;;;;;;;;;;;;;Czarnorzeki Beds;;Upper;member;;;;;;;;;;Dated by Szechura, J., and Pozaryska, K. (1974). “Foraminiferida from the Paleocene of Polish carpathians (Babica Clays).” Palaeontologica Polonica, 31, 1-142. as upper Paleocene;Clayey intercalations between thickly bedded sandstone.\r\nDeposition in shallow water and transported into flysch basin by mud flows;sandstone;;poorly lithified;;;claystone;;poorly lithified;;Y;shallow subtidal indet.;deep ocean basin;;macrofossils;;;;;;;;body;medium;;;;;random;;;;;;;taxonomic;mechanical,field collection,survey of museum collection;;;;;;;;Only gastropods included - some very doubtful taxa left away;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
284394;occ;;;27019;Cypraea sp.;genus;9724;;Cypraea;;genus;9724;Thanetian;;59.24;56;Krach;1963;7472;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Cypraea;;;1;specimens;21.933.332;49.766.666;sp. ind. 2;Plosina, Middle Carpathians;;KT loc. 435;PL;;;based on nearby landmark;minutes;outcrop;;gplates;305;mid;26.44;39.34;PL;;;;;;;;;;;;;;Czarnorzeki Beds;;Upper;member;;;;;;;;;;Dated by Szechura, J., and Pozaryska, K. (1974). “Foraminiferida from the Paleocene of Polish carpathians (Babica Clays).” Palaeontologica Polonica, 31, 1-142. as upper Paleocene;Clayey intercalations between thickly bedded sandstone.\r\nDeposition in shallow water and transported into flysch basin by mud flows;sandstone;;poorly lithified;;;claystone;;poorly lithified;;Y;shallow subtidal indet.;deep ocean basin;;macrofossils;;;;;;;;body;medium;;;;;random;;;;;;;taxonomic;mechanical,field collection,survey of museum collection;;;;;;;;Only gastropods included - some very doubtful taxa left away;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
363752;occ;;;34467;Cypraea cf. archeri;species;334848;recombined as;Lyncina (Austrocypraea) archeri;;species;334848;Burdigalian;Langhian;20.45;13.82;Lowry;1970;9081;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Austrocypraea;;;;;123.633.331;-32.349.998;;Balladonia, Eucla Basin;;;AU;Western Australia;;;minutes;outcrop;;gplates;801;mid;123.69;-43.15;AU;;;;;;;;;;;;;;Nullarbor Limestone;;;member;;;;;;;;;;;;"""limestone""";;lithified;;;;;;;;shallow subtidal indet.;passive margin;;macrofossils;;;;;;;;body;;;;;;;;;;;;;biostratigraphic;field collection;;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
363753;occ;;;34467;Cypraea murraviana;species;342201;recombined as;Notoluponia murraviana;;species;342201;Burdigalian;Langhian;20.45;13.82;Lowry;1970;9081;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Notoluponia;;;;;123.633.331;-32.349.998;;Balladonia, Eucla Basin;;;AU;Western Australia;;;minutes;outcrop;;gplates;801;mid;123.69;-43.15;AU;;;;;;;;;;;;;;Nullarbor Limestone;;;member;;;;;;;;;;;;"""limestone""";;lithified;;;;;;;;shallow subtidal indet.;passive margin;;macrofossils;;;;;;;;body;;;;;;;;;;;;;biostratigraphic;field collection;;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
363754;occ;;;34467;Cypraea sp.;genus;9724;;Cypraea;;genus;9724;Burdigalian;Langhian;20.45;13.82;Lowry;1970;9081;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Cypraea;;;;;123.633.331;-32.349.998;;Balladonia, Eucla Basin;;;AU;Western Australia;;;minutes;outcrop;;gplates;801;mid;123.69;-43.15;AU;;;;;;;;;;;;;;Nullarbor Limestone;;;member;;;;;;;;;;;;"""limestone""";;lithified;;;;;;;;shallow subtidal indet.;passive margin;;macrofossils;;;;;;;;body;;;;;;;;;;;;;biostratigraphic;field collection;;;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
365289;occ;;;34609;Cypraeidae indet.;family;60047;;Cypraeidae;;family;60047;Serravallian;;13.82;nov.63;Chaix et al.;1999;9141;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;;;;;;-0.666667;44.783.333;;Pessac, Aquitaine, France;;;FR;;;estimated from map;minutes;outcrop;;gplates;305;mid;janv.32;42.63;FR;;;;;;;;;;;;;;;;;group of beds;;;;;;;;;;;Blue-gray crags and fossiliferous marls;marl;ferruginous,blue;poorly lithified;;;;;;;;deep subtidal shelf;foreland basin;;macrofossils;;;;;;;;body;good;;;;;;;;;occasional;;;taxonomic;selective quarrying,mechanical,field collection;;all microfossils;;;;;;;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;LIFE HISTORY: Herbivorous omnivores according to Todd (2001).;aragonite;;;;167
366957;occ;;;34724;Cypraea sp.;genus;9724;;Cypraea;;genus;9724;Messinian;;7.246;5.333;Moissette and Martin;1995;9206;Mollusca;Gastropoda;Sorbeoconcha;Cypraeidae;Cypraea;;;;;-4.450.000;33.683.334;;Arham Amellal, Morocco;;Reef 3252;MA;;;based on nearby landmark;minutes;outcrop;;gplates;707;mid;-3.51;32.59;MA;;;;;;;;;;;;;;;;;group of beds;;;;;;;;;;;4 m thick coral reef on channelized sandstones;framestone;;lithified;;Y;sandstone;;poorly lithified;;;reef, buildup or bioherm;;;macrofossils;;;;;;;;body;;;;;;;;;;frequent;;;paleoecologic;bulk,mechanical,field collection;;some microfossils;;;;;Bryozoans very abundant (up to 560 colonies per kg of rock). Those are quantified as follows: very rare - rare - common (present) - abundant - very abundant;Foraminifers excluded;marine invertebrate;;;actively mobile;epifaunal;limited;omnivore, grazer;;;;aragonite;;;;167
